id,chemical_signature_1,gill-color,spore-print-color,veil-type,cap-surface,region,ring-type,stalk-color-below-ring,local_humidity_index,spore_dispersal_score,chemical_signature_2,stalk-color-above-ring,fiber_thickness_score,soil_mineral_level,ring-number,risk_synergy_index,chemical_signature_3,stalk-root,has_ring_flag,habitat,pore_density_index,forest_canopy_density,cap_radiation_index,stalk-surface-below-ring,gill-attachment,airflow_intensity,stalk-shape,bruises,population,stalk-surface-above-ring,gill-size,surface_moisture_level,gill-spacing,veil-color,cap-color,dark_spore_flag,cap-shape,cap_firmness_index,is_dangerous
2735,-0.809689760740393,u,n,p,f,region_other,p,g,2.1366645355093015,0.9216249947390335,0.3844180760731241,g,-0.08375954525183249,0.9824022964787938,o,0.0,-0.9915980812334624,b,1,d,1.6676916211179889,-0.5845051134661967,-0.6974221022962692,s,f,0.437885640015136,t,t,v,s,b,0.5888300709865931,c,w,e,1,x,-0.031751166065503426,0
7708,0.25844442040451937,b,w,p,y,region_other,e,p,0.5701130390728747,-0.4171545830992943,-0.4758774174944329,w,-0.9183439478585106,-0.5315493227488474,o,0.0,0.04363872026913173,?,1,d,0.937917299333589,0.048789978737678125,0.9117164240458229,k,f,-0.7798524560876798,t,f,v,s,n,0.3411873899906539,c,w,e,0,k,0.8656586631993596,0
2014,-1.051958876977147,k,n,p,f,region_forest,e,w,-0.2974481914188026,0.22856241123203433,0.15197152616136878,w,0.24077546272725708,-0.8021922637464813,o,1.0,-1.225311751967328,e,1,g,0.7641812407417456,-1.0578097071716377,0.6638461504548481,s,f,-2.2341642000523767,t,f,s,s,b,0.41412120764061877,w,w,w,1,x,1.1329828529325137,0
4199,1.283660764327263,n,n,p,f,region_other,p,w,1.0181747413021225,-1.9021426275933129,-1.9330374948320699,w,0.11263574071475126,-0.38043607939001806,o,0.0,-1.1916945905129355,b,1,d,-1.854968727190876,0.04562249743471432,-0.42848699205488744,s,f,-0.8096971044384149,e,f,v,s,n,-0.15419161035506557,w,w,p,1,x,-1.6922703182653593,1
5858,-0.7230861541703859,e,w,p,y,region_wetlands,e,w,-0.5846102003265344,-0.10759549729689388,0.4528601983221059,w,0.7217499068821187,0.6461277901525143,t,0.0,-0.755702560272916,?,1,w,-1.1715551134835014,1.2893665293330616,-1.3849952411593724,s,f,-2.116958235227351,e,t,c,s,b,0.47388264674237035,c,w,e,0,x,-0.8076875617602703,0
7310,-0.3200636298918153,b,w,p,y,region_meadow,e,w,-1.2596727904784033,1.1694660869795919,-0.3886520875998288,w,-1.0946622921915183,-0.6262082052531615,o,0.0,0.7638670053194773,?,1,l,-0.3839550668676517,-1.135012053388286,0.6991780349818165,k,f,0.8891993141913612,t,f,v,s,n,-1.2662047590408092,c,w,e,0,k,-0.25401021704565135,0
1375,0.9536642205714267,p,k,p,s,region_forest,p,w,0.10234557791637779,-0.7732120534058995,-0.21769713288875647,w,-0.3087902311610211,0.6150908914586749,o,1.0,-0.3219109249810653,e,1,g,0.3757271514135572,1.5345366846614368,-1.4960613798318492,s,f,-1.102157496349982,e,t,v,s,n,-2.074080750615848,c,w,n,1,f,1.2128707571367854,1
3063,-1.1439442277539413,n,n,p,y,region_other,p,p,-0.6962709273977455,2.6976464006146563,0.6264769204176672,p,-0.9669379641443994,-0.7799292388745198,o,0.0,-0.92891706112186,b,1,d,1.3205546607635452,0.9463149385930771,0.13656150554418203,s,f,-0.20770859639440353,t,t,v,s,b,2.8879124953969044,c,w,n,1,f,0.5147713125870544,0
3797,-0.8352671097009897,p,n,p,y,region_other,p,p,1.6568573913743452,-0.3642490079120076,0.6844233978631982,p,0.9026916535492175,-0.08379301763705413,o,0.0,-0.8481109615589351,b,1,d,0.1097992396309256,0.2638984651157241,0.44117931494478374,s,f,-1.6850635212617016,t,t,y,s,b,0.6316969289806574,c,w,e,1,f,-0.8679358332951316,0
6089,-0.4005907542667478,b,w,p,s,region_other,e,w,-0.33722967977172685,-0.9262472187697806,1.0996613517340776,p,-0.2818320054712808,-0.9100681530987553,o,0.0,-0.21986421128580189,?,1,d,0.4181871328896189,-0.9387748209238641,0.8841525100319584,k,f,0.5787904877510538,t,f,v,s,n,1.331036956389644,c,w,n,0,f,-0.03166699710917521,0
3688,-0.9339213174724866,w,k,p,y,region_other,p,g,-1.4443626646723917,-0.4523514604101066,0.355754587884403,g,0.02127139798331545,0.07610035341757183,o,0.0,-1.2736102200094068,b,1,d,1.898867367873289,-0.31979763858021776,0.456967877892888,s,f,-1.7981954545532166,t,t,y,s,b,1.5401929848656268,c,w,n,1,f,0.4991449688599044,0
2330,-0.7616515349365238,w,k,p,f,region_other,p,g,-1.9965641686153668,2.5506985853904593,0.20732807995423444,p,0.5681615510979264,-0.1873188472464103,o,0.0,-0.9399803021554843,b,1,d,-0.7780329573437899,-0.05960205055221164,0.3698280329336341,s,f,0.9849271596585186,t,t,v,s,b,0.12621027822443484,c,w,n,1,f,-1.2502569641322268,0
5545,-0.12484731280949088,p,h,p,s,region_urban,p,w,1.7208439978260475,1.0813978996730396,0.01291342020720554,w,-0.3053845101099233,-0.7960421265241615,o,0.0,0.08595752497275774,b,1,u,-0.6763438849464823,-0.748033270363151,-0.6431697782631827,f,f,-1.9309462070967065,t,t,v,s,b,-1.5595745319854635,c,w,w,1,f,0.1935268306632058,0
3974,0.24537551075985573,g,h,p,f,region_plains,l,b,1.4371101496079086,0.7676389669740703,-0.4794945545549878,n,0.10400664303620273,1.6637135872988114,o,0.0,0.08989314501849624,b,1,p,0.06510614027903984,0.44382771380606584,0.1978273177386646,k,f,-0.229658737051723,e,f,y,k,b,-0.058406392761551684,c,w,y,1,x,-1.9187384268936865,0
6131,-0.10024601773085992,b,w,p,s,region_plains,e,p,-0.30593825244475875,0.10240616390638686,-0.43780275046461314,w,-0.6999193608032209,2.088026762035964,o,0.0,0.4074937527736602,?,1,p,0.43493783045029405,-0.6169152313932444,-0.5740323475092421,s,f,-0.02412839553738216,t,f,v,k,n,0.8880052549890308,c,w,e,0,f,1.2051096502696572,0
243,0.694280221745447,n,k,p,s,region_urban,p,w,-0.2844078018330473,0.27599604987042353,0.12107795387320286,w,2.19923895717298,-1.1760636234121697,o,0.0,-0.056937081645680176,e,1,u,-1.3603181295906328,-2.026016444326375,-0.020393013629201012,s,f,-0.29526114703045914,e,t,v,s,n,1.6435929314017126,c,w,w,1,x,-0.5480774628714136,0
4735,0.2853144364561432,h,h,p,f,region_other,l,n,-1.2180773570580379,0.6934403808836923,-0.4009362131872758,b,-0.04997280316140632,-0.0020522261696319048,o,0.0,-0.18059786311443563,b,1,d,-0.26646221684727145,-2.526506803372187,1.6408628329810486,k,f,-0.5619161917707624,e,f,y,k,b,0.08485133575552457,c,w,y,1,x,-1.1302933485729698,0
2648,-0.7671222936233043,p,n,p,y,region_other,p,g,-0.20445412047509298,0.3586083102768568,0.31522938247867366,w,-0.9587465392199354,-1.0086628549899346,o,0.0,-0.8271385434255807,b,1,d,0.5873597678972885,0.9504096316101559,2.1855774284635587,s,f,0.5805456431099922,t,t,v,s,b,-0.12346545376243015,c,w,n,1,x,0.7610317708949567,0
6922,-0.5454350653227513,b,w,p,s,region_other,e,p,0.3367678528548131,-0.047506971631835565,-0.5533619381016428,p,0.6930550071704034,1.7758672244393787,o,0.0,0.21260304040016426,?,1,d,-0.0033422249197033464,-0.011628940920485633,-0.25087439223026947,s,f,-1.520216687602784,t,f,v,k,n,1.1720356542050796,c,w,e,0,k,-0.32666937755649134,0
5014,0.476185168907316,g,h,p,y,region_plains,l,n,-0.7635915259272662,0.947816676589685,-0.3492665223780652,b,-1.8087571896483263,0.17915741640179364,o,0.0,-0.2877172859986886,b,1,p,-0.5097557633188813,0.4483051880459888,0.2270873626224682,k,f,1.459587800731165,e,f,v,k,b,0.004842955814168099,c,w,g,1,f,-0.8220093221674613,0
3277,-0.025625035520989964,g,h,p,f,region_other,l,n,0.6560293610460456,0.7012286860326351,-0.2733743772695204,n,-0.6346925444925121,2.1899787512969446,o,0.0,0.013430288831518596,b,1,d,-0.8002974511437569,0.5816935675193325,-0.7007110139125801,k,f,0.7708530594966069,e,f,v,k,b,-0.07979226826082884,c,w,g,1,x,-1.3098766175398993,0
6235,0.1405037644103435,b,w,p,s,region_plains,e,p,0.1355815809222979,1.2751510786779914,-0.017226987586987208,p,1.1401573344420797,-0.636961352263121,o,0.0,-0.36503764240455067,?,1,p,-1.3616971896145151,-0.14746015407548402,-0.2064129319503559,s,f,-1.3560126097985843,t,f,v,k,n,1.016708641158832,c,w,n,0,x,0.24987605398037804,0
1230,-0.7703040503743139,n,n,p,f,region_forest,e,w,0.004541213990537945,-0.6438456326021723,0.4598104717658141,w,-0.2501660469784132,-1.7215696172483603,o,1.0,-0.9027117310838945,e,1,g,-1.8439053180757707,-0.5254650156212483,2.754848130519736,f,f,1.1366156062668482,t,f,s,s,b,-0.6892667368924812,w,w,n,1,x,-0.8860050469788258,0
272,-0.8717036575042784,k,n,p,y,region_forest,p,w,-0.1894057854338804,-0.8063741095403439,0.9056095400720574,w,-0.6068080324817575,-1.1779280086900232,o,1.0,0.8508868299575152,c,1,g,1.4727572942158473,1.7971063835492125,0.9636976914554245,s,f,0.3471406369737533,e,t,s,s,b,0.6052323264315527,c,w,w,1,x,0.9881315252266694,1
2316,-1.2327044990622311,p,k,p,y,region_other,p,w,0.9348706822401084,-1.2114821516285206,0.48084233907425983,w,1.131938450062381,1.0755810819265315,o,0.0,-0.8524473688599681,b,1,d,0.3836376392676047,1.175562792880821,1.308844314072984,s,f,-1.156278425681867,t,t,v,s,b,-0.616519021959377,c,w,e,1,x,1.3795698455137264,0
6252,-0.25696383663877687,b,w,p,y,region_other,e,w,0.20486344693182323,2.511779362820352,-0.5836761483420563,w,1.0251929232065058,0.35807769983898385,o,0.0,-0.13035604943247814,?,1,d,-0.5861025501325359,2.2363888137747123,-0.4823199355544448,s,f,-0.9592649511194823,t,f,v,k,n,-1.0202036194031765,c,w,n,0,f,-1.6435846389722677,0
7058,-0.4910760932584487,b,w,p,s,region_plains,e,p,-0.0039055054675642,-0.11475429769000997,1.23325439512541,w,-0.09965653661847372,0.20112997651316242,o,0.0,-0.2238288048139327,?,1,p,0.956361009743425,1.081100403382544,0.3707136371317274,s,f,-0.09678963586921566,t,f,v,s,n,-0.5302797827752344,c,w,e,0,f,0.0056563382108346496,0
7968,-0.2509563130654021,b,w,p,s,region_meadow,e,w,-1.1495510550088894,0.1834661813416921,-0.5813188928581358,p,-1.6159300864975343,-0.225928851898939,o,0.0,-0.040711273017663564,?,1,l,-2.3741727119374167,-0.5986019338508589,1.2744088512235572,k,f,2.0116499110826407,t,f,v,s,n,-2.0431860391300187,c,w,n,0,k,0.9747001717886814,0
6468,-0.21854356605457997,b,w,p,s,region_other,e,p,-0.8661770509018833,0.8333669301285226,0.013235313681969951,w,1.2571747444183392,0.14558988282620133,o,0.0,0.8765938833751289,?,1,d,-0.03669786588800705,-1.241969283175491,1.6192896958133634,k,f,-0.5703258016374156,t,f,v,k,n,-2.1618753549541836,c,w,e,0,x,0.8707795194891192,0
5855,-0.8508607513679315,w,r,p,s,region_forest,p,w,-1.2002788241060485,-0.09287591502877354,-0.06279779305958177,w,-0.9260355612559141,-0.44472811622253255,t,0.0,-0.9989199443766343,b,1,m,-0.4546007076749748,-0.017220616910569184,0.15997916241310264,s,f,-0.17561046926615503,e,t,v,s,b,-0.7275171748469134,c,w,b,0,b,1.4476610966426298,0
6895,-0.8537413393906315,b,w,p,s,region_meadow,e,w,-1.0653423641777426,-1.876054491156938,1.1744787148008897,p,1.9066601239039087,-0.7903419765954824,o,0.0,-0.21994658887768107,?,1,l,-0.07050527256824447,0.7263090149277398,1.3997890231825296,k,f,0.46906789827292955,t,f,v,s,n,-1.1856495131772742,c,w,n,0,x,-1.807734043306458,0
2624,-0.45153772511966117,p,n,p,y,region_other,p,g,-0.4740370811100999,-0.3285419626405855,0.2635096563236718,g,-0.9452744424831343,-1.8548080522523651,o,0.0,-0.7896857648776405,b,1,d,-0.4658664077065305,-0.5857856812890472,0.40001313318889625,s,f,0.3772080704763497,t,t,v,s,b,1.6781643812833407,c,w,e,1,x,-2.005271121668449,0
3751,0.8893962249613022,n,n,p,f,region_other,p,w,-1.4239500363334212,-0.008866865103998985,-2.0292234947502954,w,-0.2095412424948533,-0.42280676616738494,o,0.0,-1.3279839309850803,b,1,d,1.0559475806987009,-0.5143069715382044,0.17703457022416172,s,f,0.9793253967706554,e,f,v,s,n,0.6603771224893696,c,w,g,1,x,0.10092419105538775,0
2641,-1.1448591894659015,p,n,p,y,region_other,p,w,-0.08248869535853964,-0.8067685081719833,0.6975580471554761,p,-0.22397409077201208,-0.9116924919591586,o,0.0,-0.963337256555892,b,1,d,-0.5531252668450157,0.7300153267104696,-0.743100018435443,s,f,1.1884222033078362,t,t,v,s,b,-0.1573611444875172,c,w,e,1,x,0.9720495825584275,0
570,0.26680597744657564,k,k,p,s,region_forest,p,w,0.7951502975532855,-0.8911108249271463,-1.2039348919946644,w,-1.1541119901544201,-0.7159851041517469,o,1.0,0.7727212816860796,c,1,m,0.5551819574367003,-0.6267395134758703,2.057510995139231,s,f,-0.36919574384355464,e,t,n,s,b,0.2987902355697766,c,w,w,1,x,0.9769329535545207,1
5378,-0.8133667241137488,w,w,p,y,region_wetlands,e,w,-0.9618405760493901,1.0356490807211332,0.3573951286547501,w,-1.8690052417732124,-0.2707382431417173,t,0.0,-1.1831110103103,?,1,w,0.39305726799877083,0.7861777513441536,0.45842233677305433,s,f,-0.31031146359536177,e,t,c,s,b,-1.381817341281903,c,w,p,0,x,-1.6662329521125243,0
2569,-0.5579387444595261,w,k,p,y,region_other,p,w,1.2399056208182084,1.4220564568464307,0.1732786601439085,w,0.5337845506277841,1.446904648115906,o,0.0,-0.7431953855472628,b,1,d,-0.34910079568934893,-0.8097987764216493,-0.826893107339194,s,f,0.6510708833114535,t,t,v,s,b,-0.20072079762591638,c,w,e,1,f,-2.1152696273499054,0
885,0.5038440409779978,p,u,p,s,region_other,p,w,0.3100268073841399,0.024448519881516265,-1.1780072144708846,w,-0.9042585613579642,1.6526569970978122,o,0.0,0.45334336390200247,b,1,d,1.964299240185925,-0.8610538347331017,-0.192940713684684,s,f,1.0461403593964056,t,t,v,s,n,0.6228867196642872,w,w,w,1,x,-0.4233052509939386,1
2205,-0.9726921300714866,u,n,p,f,region_other,p,w,0.8380654010000407,0.5816980129932283,0.15996765581801137,w,0.9730841490861157,0.1564922965909999,o,0.0,-1.0775139022966154,b,1,d,-0.04286188162497545,0.8846890063769313,0.787352583243783,s,f,0.4351677725338611,t,t,v,s,b,-0.3012459001590448,c,w,e,1,x,1.0475419663029002,0
7394,0.17835497318793406,b,w,p,s,region_other,e,w,0.3447213113336643,-2.1795091098216237,-0.07504509056215836,w,-0.48008910922192455,0.058595501383005115,o,0.0,-0.2570568599620329,?,1,d,-0.9838284513231912,-1.322411990473902,1.705703097683499,k,f,-0.22464059406220258,t,f,v,s,n,-1.0825822697918117,c,w,n,0,k,0.23162871272810104,0
1501,0.4864344400770609,n,k,p,y,region_forest,p,w,-0.27391286768188733,-0.07260565477243833,-0.9819574408227444,w,1.4617309221352,-0.013550511261826893,o,1.0,1.1092975516721746,c,1,m,0.5615552961632795,1.4678575707104438,-1.436437104311913,s,f,-0.6028268452578801,e,t,n,s,b,-0.9779943323043194,c,w,y,1,b,-0.050601777104585396,1
2150,-1.280400318525035,u,k,p,f,region_other,p,p,0.25216000225327356,-1.4652352378513247,0.259886425627949,g,-1.2813501940378846,-1.4073640132179153,o,0.0,-1.008405207453884,b,1,d,0.8801828880100164,2.401553257092197,0.28831884857704126,s,f,0.7536020977451037,t,t,y,s,b,0.5785542232603268,c,w,e,1,x,-0.7061372242607193,0
7100,0.06820426664922498,y,w,p,y,region_other,n,c,1.2984713473219298,-0.4920469733960299,1.2310684187504233,c,-0.9272514438968735,-0.2599052422457944,n,0.0,0.4762199233375165,c,0,d,0.708198077734051,-0.3533073135357716,0.04976261051271362,y,a,0.6027390265468863,e,f,c,k,b,-0.34930985756922917,c,w,c,0,x,-0.6684124604359205,0
7161,-0.5855613218659711,b,w,p,s,region_other,e,w,0.4092486391120637,-2.763866271601907,1.067600780238352,p,0.8730992900238044,-2.165680138117331,o,0.0,-0.1168837411681569,?,1,d,0.07140808805951276,-0.3849059412619466,-0.017652144577208057,s,f,-1.3908178917569014,t,f,v,s,n,-1.5292741587651546,c,w,n,0,k,-1.1714732182752468,0
3300,0.38367338376035054,h,h,p,f,region_forest,l,p,1.417156020384352,0.7482179528746442,-0.3161475950702777,p,2.032215455456568,1.673257873350256,o,1.0,0.008820067482799086,b,1,g,0.3881728136515335,-0.8605805907866781,-0.42318900616109245,k,f,0.39160366420059817,e,f,y,k,b,1.5259470580225225,c,w,g,1,x,-0.19175449753392546,1
3228,-0.6909027963767131,u,k,p,f,region_other,p,g,1.137306580055242,-0.25670758772988655,0.12171798964740288,p,0.18327230087698196,0.12008251691791001,o,0.0,-1.0024120118761388,b,1,d,0.025965953461419826,-0.9622817297737696,-0.6076952782911,s,f,1.4956082831827722,t,t,v,s,b,0.314196039027041,c,w,g,1,f,0.05225083287273446,0
120,0.9832878698698267,k,k,p,s,region_forest,p,w,-0.12087786225887107,1.519985882201943,0.0053289248794578595,w,-0.7003024443894417,-3.198774821906486,o,1.0,-0.4674155403237339,e,1,g,1.0546314487250863,-1.275530185609032,1.7122456451111452,s,f,-1.1288051030897461,e,t,v,s,n,0.9093009614707125,c,w,w,1,x,-0.06838335587272262,1
6073,-0.631474700950837,b,w,p,s,region_meadow,e,p,-0.3855871767701916,-0.40447820068954743,1.3464827724349047,p,0.3192042143761897,0.7828470559543725,o,0.0,-0.08960294957018484,?,1,l,1.8711044997878366,1.3410220058335522,0.31519072787747854,k,f,1.3256039414756025,t,f,v,s,n,-0.29750966581856375,c,w,n,0,f,0.5369617191750631,0
7093,0.06066701619819939,b,w,p,s,region_meadow,e,w,-0.31170891642865284,1.0592867522752627,-0.3617283224030412,w,0.980324469724902,1.0832795258862815,o,0.0,0.14559206164608743,?,1,l,0.6778200708087829,1.606053134971857,-0.6271038868426624,k,f,1.0315188500158698,t,f,v,k,n,1.2712246205542104,c,w,n,0,f,-0.9399388909193038,0
3987,-0.09360309693119487,h,h,p,f,region_forest,l,b,-0.6443757451705996,-1.7595117407350742,-0.37649282692782726,n,-1.2116070479665717,-0.6631305731406444,o,1.0,-0.04587627708312084,b,1,g,0.8580983497799217,0.9318784397738968,-1.3344442020081013,k,f,0.7257184078538546,e,f,y,k,b,0.6968079580579023,c,w,y,1,x,1.5499519578287684,1
6669,-0.2966501931445478,b,w,p,s,region_meadow,e,w,-0.3584174115376109,-0.457963627465991,1.2091057785350858,w,0.6521356238559937,-0.24558493793824415,o,0.0,-0.09784497915895041,?,1,l,-0.9771371446322669,-0.5576924073208737,0.04019946839634411,s,f,-1.083441622167482,t,f,v,s,n,0.5165026200685923,c,w,e,0,x,-0.7485850299949548,0
71,-1.0284160832070977,g,n,p,y,region_forest,p,w,0.08776813280931153,-0.20228627010391456,0.8605454640123171,w,-1.25674840537146,1.6495969228201453,o,1.0,0.42624625715762204,c,1,m,0.5135997734025776,-0.18692932512014582,0.18894838922056723,s,f,0.9610047785708589,e,t,s,s,b,0.8818785908660279,c,w,w,1,b,0.05588588271138951,0
3665,-1.0337796583810386,p,n,p,f,region_other,p,p,1.172854860726016,-0.40685755305267407,0.7537933996343498,p,2.1441917244614097,-0.8782450685793871,o,0.0,-0.7876208054378955,b,1,d,0.6302184250424917,-0.4728486514729469,-0.034851765853182025,s,f,2.958014158190335,t,t,v,s,b,-0.1306817693387231,c,w,e,1,f,0.8143839145812499,0
3543,1.0474623073567304,n,n,p,s,region_other,p,w,-0.7812782273461734,1.003575390205567,-1.565420622610274,w,0.15367743530723277,-1.404673458536991,o,0.0,-1.2016416800508627,b,1,d,0.9496158803677833,-0.5557231611161967,-0.6489949922512311,s,f,0.21046114340707545,e,f,s,s,n,0.9818827308230823,c,w,p,1,x,-0.15997764201790937,1
494,0.3311863810349659,w,k,p,y,region_forest,p,w,0.026433462774170035,1.4272972328857951,-1.0264014724066284,w,1.5222851448669559,0.24200830197467865,o,1.0,0.8600768717348964,r,1,g,-0.21675386688051348,0.01969139923404079,1.8544061476390865,y,f,0.5984728547405705,e,t,s,s,b,0.8683896366441906,c,w,y,1,x,0.7802018191652814,1
2820,-0.9293198176781649,u,k,p,y,region_other,p,p,-2.0061975724946435,0.33076067771814566,0.23491418747477769,p,0.6653374473025369,-0.9853805336941674,o,0.0,-1.3223000066530295,b,1,d,-1.0852787888356292,-1.425837583890924,0.9168871574234186,s,f,0.1335135571011335,t,t,v,s,b,-1.0841081396307675,c,w,n,1,x,-1.0303908723720157,0
946,-1.1107689578795124,n,k,p,f,region_forest,e,w,0.1748572049718058,-0.9647803511789453,0.4707785272051871,w,-0.393632938356689,0.5354006945323017,o,1.0,-0.6530199050355399,e,1,g,-0.02622797101131127,-0.7774134989180065,-0.8679300392180668,f,f,0.5430016440643803,t,f,s,f,b,0.4418794378824984,w,w,w,1,f,0.8182510879771867,0
3013,1.1215105464224937,p,n,p,f,region_other,p,w,0.5735474683847586,-1.0985289155266513,-1.6484578537031291,w,1.9006909149644031,0.18526213246099266,o,0.0,-1.6358667053080267,b,1,d,-0.7698186198420467,-0.8111902035478121,-0.05785897731553885,s,f,0.5872298021968263,e,f,s,s,n,-0.13592373151478973,c,w,w,1,x,-1.450514996970145,1
7108,0.46343148515203014,b,w,p,y,region_other,e,w,-1.5218924760884407,0.15891605348395577,-0.24118431837800752,p,-0.37041906280925524,0.7683247975196901,o,0.0,-0.17589812300314078,?,1,d,-0.30423341811410004,0.2609767219615521,-1.0838612938812604,k,f,-0.5673489817882608,t,f,v,s,n,-1.0032798246641348,c,w,e,0,k,1.3674678506273976,0
5019,0.30891401149660036,p,h,p,f,region_plains,l,p,-0.15038889786000756,-0.3618448219194731,-0.2384252940966614,n,-0.5514564537713431,0.3241250076502063,o,0.0,0.10462733582124806,b,1,p,1.2877496191111226,0.5435493616213357,-1.3899217805697925,k,f,0.3806805211251241,e,f,v,k,b,0.28313582888601285,c,w,y,1,f,-0.9188319853984771,0
235,-0.7432961638007547,w,n,p,f,region_other,p,w,-0.7269211204010397,0.8600617225868484,0.8418637766771382,w,-0.13402580000953887,1.0370121442929736,o,0.0,0.8334206807198737,b,1,d,-1.5792794115453417,0.47717650437480663,0.5920995367948452,s,f,-0.6968058729677283,t,t,v,s,n,0.5555158816147858,w,w,w,1,x,0.49272728021696205,0
7011,-0.8935983923309775,g,w,p,s,region_forest,p,w,-1.6309512173525513,0.3314714744495467,0.44046447472376793,w,0.43119485152553233,-2.5768387043881655,t,0.0,-0.7430630746466036,?,1,g,0.6847598726229006,-1.9014345843629326,-1.446857478352406,s,f,-0.15757380573028126,e,f,s,s,b,0.1210030884590021,w,w,w,0,b,0.4978516734690871,0
4938,-0.6767903475546692,b,w,p,y,region_plains,e,w,-1.6180038286026133,1.844656953211061,0.9020702852857974,w,-0.7431996112853362,-0.04425285482476905,o,0.0,0.30417158259637056,?,1,p,0.08727080278283408,-1.7709082948047496,0.7798001883143221,k,f,-0.0005047179857849347,t,f,v,s,n,-0.7177991827651808,c,w,n,0,x,-0.4361056326903938,0
