id,gill-attachment,pore_density_index,is_smelly,cap_firmness_index,airflow_intensity,stalk-shape,veil-color,stalk-color-below-ring,population,fiber_thickness_score,cap-shape,bruises,cap-surface,stalk-surface-below-ring,stalk-surface-above-ring,spore-print-color,stalk-color-above-ring,cap-color,gill-color,dark_spore_print,habitat,soil_mineral_level,cap_radiation_index,has_ring,gill-spacing,stalk-root,odor,forest_canopy_density,ring-number,gill-size,spore_dispersal_score,local_humidity_index,ring-type,surface_moisture_level,veil-type,is_dangerous
5651,f,0.5533504584370195,1,2.3307106894502656,1.936989517662887,e,w,n,y,0.3368322255775625,f,f,y,k,k,h,n,y,p,1,p,0.5174394542250943,-0.9696734281599848,1,c,b,f,-2.3738081483003612,o,b,3.4565426875498386,-0.4923024830911041,l,-1.2859444157038942,p,1
7574,f,-0.7270282586546826,1,0.17767660776220065,1.8252019954729808,t,w,w,v,0.9970491955165695,k,f,y,k,k,w,p,n,b,0,l,1.1068576834753643,0.15609845857675442,1,c,?,s,0.435998505945696,o,n,1.2786274714687613,-1.838189219791121,e,0.1792916741465694,p,0
1884,f,-1.1729375879144057,0,-1.6900017679461332,0.6069029239070965,t,w,p,v,-0.32245666365025755,f,t,f,s,s,k,g,n,w,1,d,0.05380815208866671,0.6909987029182839,1,c,b,n,-0.44906353522576115,o,b,0.8792496669510736,1.0075762847284584,p,0.38852630524616494,p,0
6128,f,-0.12318177142604798,1,-0.8005629327448375,0.172077371946451,t,w,w,v,-0.6590749074553488,x,f,s,s,k,w,p,e,b,0,l,-0.25110225048423696,-0.5706551493539865,1,c,?,f,-0.7295551762896918,o,n,0.2701438350676093,-0.0758398568357292,e,0.9539082973195758,p,1
7963,f,-0.3686678973309188,1,0.806017728106745,1.5041076023762172,t,w,p,v,-0.10512621867139585,k,f,y,k,s,w,w,n,b,0,d,1.5276914243439883,0.4719227701357731,1,c,?,f,1.2014156601983483,o,n,1.0160761623036525,-0.622740674325348,e,-0.24744423010100727,p,0
7368,a,0.14015178072086165,1,0.32008413877575526,1.056649233965088,e,w,c,c,-0.5845543485109517,x,f,y,y,k,w,c,c,w,0,d,-0.6127198821166313,0.4090563705433545,0,c,c,m,-1.5303488105975205,n,b,0.9231578652133012,0.4659179884286289,n,0.38937275812241423,p,0
5882,f,-0.7275171748469134,0,-0.6579218009832918,-0.44472811622253255,e,w,w,v,1.4476610966426298,b,t,s,s,s,r,w,w,r,0,g,-0.4546007076749748,-0.17561046926615503,1,c,b,n,-1.2002788241060485,t,b,-0.017220616910569184,-0.9260355612559141,p,-1.0791911082922734,p,0
738,f,-1.142535401878337,1,-0.38180116437717815,0.12264776572315757,e,w,w,s,-0.17337054870105384,x,t,s,s,s,k,w,w,g,1,g,-0.4375180227923819,0.868339830744214,1,c,c,l,-0.007231229138994007,o,b,-1.3969742249909616,0.12599873178518362,p,-1.276471051569654,p,1
2709,f,-0.7223247307618578,0,-0.42676432232853545,-0.2482246594316022,t,w,w,v,0.14133882491400304,x,t,y,s,s,k,w,g,u,1,d,-2.4135090727426487,-0.9323368176024384,1,c,b,n,-0.6873940565484972,o,b,-0.5465665825301337,1.0067956240399334,p,1.4731893962485594,p,0
89,f,1.9664224338200638,0,-1.004947439200293,-0.3745472546799658,e,w,w,v,0.5927944789352382,s,f,f,s,s,n,w,n,n,1,u,-0.34040650136520195,1.4372679903085437,1,c,e,n,0.046154915289432545,o,n,-0.03276826638200642,-0.49609146485942346,p,1.5516847117455415,p,0
5661,f,0.2677149134303731,0,-0.3286476158895048,0.7281498648143772,e,w,e,c,1.9614414367255613,f,t,y,s,s,w,e,e,e,0,w,0.29344202741416187,0.887615922002674,1,c,?,n,-0.6326286243564239,t,b,-1.1781533330165406,0.4694157549198429,e,0.6387974862278913,p,0
7202,f,-0.5115808123493958,0,1.1519034392643055,-2.204012097162041,e,w,w,s,-0.7701505875722215,b,f,f,s,k,w,w,w,p,0,g,1.1723735297259537,-1.083334480526139,1,w,?,n,1.0474345931439317,t,b,0.34350844143842557,-1.4114239701716316,p,-1.106966299700577,p,0
5960,f,0.006159228062232128,1,0.01657968520745772,0.039042278131922126,t,w,p,v,-0.2879031284145349,x,f,y,k,s,w,w,n,b,0,d,1.0632589646269992,-1.3773255022314583,1,c,?,f,-1.7257455753849757,o,n,0.14669956524009903,-0.2600972640797231,e,0.3025810278382157,p,0
378,f,1.020739158140401,1,-0.7535073194282543,0.8813997574193386,e,w,w,n,2.0954870304333277,x,t,y,s,s,n,w,y,k,1,g,0.844243057526126,-1.1692661369210795,1,c,c,l,-0.14690714849539246,o,b,-0.5348726460742285,1.8433698438224124,p,-1.446738712993337,p,1
4929,f,0.8426618209608933,1,-0.29441492055831847,0.06016358586854081,e,w,b,y,0.08052490799843191,x,f,y,k,k,h,b,y,g,1,g,0.38171234122825864,0.9905982914092527,1,c,b,f,0.13966841024619367,o,b,0.8549893758792783,-0.7072389616198794,l,-1.8150348911862193,p,1
1598,f,0.011132328812615474,0,-2.0490411301901967,-0.5641204686846295,t,w,w,s,-2.0286577615465737,f,f,s,s,f,k,w,g,p,1,g,-0.045366796971691895,1.0439844874047233,1,w,e,n,-0.16392749419245808,o,b,-0.40244814818393504,-0.7108292772672774,e,-0.41449749016302595,p,1
7792,f,0.2560392825624788,1,0.7188068057478623,-1.0575064046681328,t,w,w,v,-0.48110978692308654,k,f,y,k,k,w,p,n,b,0,p,-1.033059806602878,0.007345765041185651,1,c,?,s,0.15303371199236548,o,n,1.096512281336379,1.2262664102103422,e,0.06341368233007569,p,0
5329,f,0.39732428373046036,1,-0.12585694270057374,0.671331277591914,t,w,w,v,0.20628549597983556,x,t,s,s,s,h,w,w,w,1,g,0.4223168144862007,1.9619914013589066,1,c,b,f,0.7958632523986418,o,b,-0.4207845982738651,-0.8672479081053535,p,-0.39328457127305777,p,1
7447,f,-0.19233015064553705,1,-0.16800441804892752,1.1338252554835244,t,w,w,v,-0.3719785089728828,k,f,y,k,k,w,w,e,b,0,p,-0.42797298457667987,-1.2637265975304293,1,c,?,s,-0.7295683122928411,o,n,2.223362594216453,-0.5581072282470741,e,-1.9975965075836535,p,1
5293,f,0.9273551725641114,1,0.06975228422348613,0.19229393087928837,e,w,b,y,-0.41384891019572684,f,f,f,k,k,h,b,g,p,1,g,1.7355128757793374,-0.4262865642531707,1,c,b,f,-0.17688741345409076,o,b,-1.1322535813167607,0.09054851877291274,l,0.3783873934105239,p,1
288,f,0.279907724349316,1,-0.7732964810113417,-0.049938638351722645,e,w,w,y,-1.005634684261482,x,t,y,y,s,n,w,n,n,1,p,2.8010587118043313,0.39742576789853534,1,c,r,l,0.16230718972143365,o,b,-0.6459595451059544,0.4504654402668535,p,-1.36807448775486,p,1
3284,f,1.9028106771572895,1,1.057708703864615,-0.7371098923735866,e,w,p,v,1.2649299344804044,x,f,f,k,k,h,b,g,p,1,d,0.1334754432773725,0.89872207368005,1,c,b,f,-0.9608329251066594,o,b,-0.5193289842517238,1.5518629705850253,l,0.9781548498345284,p,1
5476,f,0.026428119876508054,1,-0.7622656752638802,-0.03260377809889901,e,w,b,v,0.31113331265100924,x,f,y,k,k,h,n,g,h,1,g,0.9171410180386687,-1.7841988939828493,1,c,b,f,0.192728696537818,o,b,0.8603963466401485,-0.6527755604705101,l,-0.6636681674336484,p,1
7008,f,-0.3064887219139186,0,1.101759261329277,-0.9662901893580209,e,w,w,s,-0.29606652713283477,k,f,s,k,s,w,w,g,w,0,g,1.5255355680427654,1.0048934976028552,1,w,?,n,-0.510343817823066,t,b,1.0938380465451016,-0.4090237767691909,p,1.0956236560040364,p,0
1727,f,1.978379075919161,0,-0.3155200012467209,-0.2942853700255983,t,w,w,s,1.014933397539199,f,f,s,s,f,k,w,n,k,1,g,0.3199854276635004,0.5870450060250273,1,w,e,n,-0.2760657853215909,o,b,-1.1637003483967499,0.7724405136719962,e,0.15822048628679414,p,0
1423,f,0.9139246288999384,0,-1.646892482048664,-0.19740897646648387,t,w,w,s,1.6982518181598225,f,f,f,s,s,n,w,g,n,1,g,-2.4253328085340438,-1.2798885399023636,1,w,e,n,-1.0334797173296493,o,b,-2.0921205623626267,-0.1090416919929457,e,1.8470602330076118,p,1
577,f,-0.4065347431589141,1,-1.2138016860912133,-0.7109244521500344,e,w,w,s,-0.6438118642490992,x,t,s,s,s,n,w,y,n,1,g,-0.7436558731655992,-0.1752220828305285,1,c,c,l,-0.08522200905030376,o,b,-1.1019938740208137,0.11295640542027861,p,0.5097360236772348,p,1
1912,f,0.771558038287678,0,-1.0505529960715239,0.3227267484361536,t,w,p,v,-0.9705856489390586,x,t,y,s,s,k,g,e,n,1,d,-0.6464936650191085,-2.725857037420819,1,c,b,n,-0.8944483382894016,o,b,-0.002698580553657033,-0.09207540462776144,p,-0.8063430794948594,p,0
1274,f,0.9503477404275608,0,-0.7238726548272637,-0.965358097569589,t,w,w,s,0.11547339203235835,x,f,f,s,s,k,w,w,h,1,g,-1.1082616209804854,-0.9636971726975452,1,w,e,n,-0.19039514015787284,o,b,-0.790652346286402,-3.552506528433827,e,0.40352291152933,p,0
4239,f,1.8011263022861765,1,0.6465257458594902,0.5617126785737231,e,w,b,y,0.5136290787323333,x,f,y,k,k,h,n,g,p,1,g,-1.9655764413279508,0.10449235166347996,1,c,b,f,1.1615180375069782,o,b,0.3262480844719843,-1.4744669446804597,l,0.020608706785452846,p,1
6129,f,-0.23491480657485214,1,-1.1224265376972833,-0.506019195457299,t,w,p,v,1.956464044110532,x,f,s,k,k,w,w,n,b,0,d,-0.6323202913942065,2.6164374604543754,1,c,?,y,-0.3106514412312958,o,n,-0.925872554163847,-1.1461242097516686,e,0.44002631163938394,p,0
3779,f,0.5191225035881584,0,0.31883088437087354,-1.4246395305021529,t,w,p,y,-0.1402829903588121,f,t,y,s,s,k,g,n,w,1,d,-0.8921296694243065,-1.9813718025026597,1,c,b,n,1.8919418298328186,o,b,-0.2657612939769166,-0.6251067526678348,p,0.5405123938742858,p,0
4188,f,0.10627256018903411,1,1.2203826900269379,-0.91561725033725,e,w,n,v,0.13019874366571751,x,f,y,k,k,h,n,g,h,1,d,0.19566207399099445,-1.6163175230266016,1,c,b,f,0.00944850448617258,o,b,-0.04679807141169044,-0.04448062921681442,l,2.5114240168750044,p,1
4118,f,0.3439785764752082,1,-0.0017446574202015417,-0.8499456431638506,e,w,n,v,0.8953983864872654,f,f,f,k,k,h,p,y,p,1,g,0.7011776188771882,0.2943691827977206,1,c,b,f,-0.6268709468733397,o,b,-0.19666393539323254,1.4832037634086173,l,1.1334517288164596,p,1
132,f,-0.427782865986394,1,0.5737264566512917,-1.256986080676931,t,w,w,v,1.372199801115334,f,t,s,s,s,u,w,w,w,1,d,0.9622292268563548,-1.5697267053302233,1,w,b,l,-1.028760115940872,o,n,-0.2876610272397861,-0.8886612101722269,p,0.7325093751084598,p,1
6025,f,0.03280999988743505,1,-0.9754682383702709,-0.15943390926076623,t,w,w,v,0.3009737769151125,x,f,s,k,k,w,w,n,b,0,p,1.7048739275993452,2.118654459183463,1,c,?,s,1.5369049241075932,o,n,1.6655485702983523,-0.11070675088249814,e,-0.5285904578303546,p,1
5377,f,0.15795174640749018,1,1.022988191077335,0.4518453267226929,t,w,w,s,0.7374304163690243,x,t,s,s,f,h,w,b,h,1,u,-1.3412249106879308,1.4692617174524858,1,c,b,f,1.0483887838984958,o,b,0.5775063534830036,-0.2814753860444037,p,-0.7184678475356595,p,1
7049,f,0.5156717084382513,1,-0.045636908671423004,-0.09150699122414226,t,w,p,v,-0.958236346882068,k,f,s,s,k,w,p,e,b,0,l,-0.5621679789148174,0.8966608759173043,1,c,?,s,-1.1676738700922455,o,n,-0.15488194886030354,-0.10307447047376252,e,0.3710469852597794,p,1
6733,f,-2.2730551663790117,1,1.0031117343376488,2.376873960144194,t,w,p,v,-1.0756772987787948,x,f,s,k,s,w,p,e,b,0,d,0.735926610991839,0.3796165278721687,1,c,?,s,0.4178172448424356,o,n,1.0866791703590062,-1.5185833022367305,e,-0.08968426619184752,p,0
842,f,-1.0275470610602402,1,-0.3353774516734673,0.7343302394774504,e,w,w,s,-0.4806716102665296,b,t,s,s,s,n,w,w,n,1,g,-0.04274277184512737,-0.03556362261346593,1,c,c,a,0.5993481195095778,o,b,-0.5633227898999636,-0.34583708995975204,p,1.241061925008803,p,1
5420,f,1.1264839301854224,0,0.28729684408256784,-0.4306374044179711,e,w,w,c,-2.0570847969129726,f,t,s,s,s,w,e,p,e,0,w,-0.990968778121181,0.8710716788478815,1,c,?,n,0.27747566599182577,t,b,1.0330279069975292,-1.6540076003584447,e,-1.9825203096943333,p,0
7047,f,0.690027457653151,1,-0.9504279159303584,-1.2512384215011556,t,w,p,v,-1.53586894730235,f,f,y,k,k,w,w,e,b,0,d,-1.6072268477654348,-1.7793719209770602,1,c,?,s,-0.540890141421031,o,n,0.007812534819793935,0.5497496563821872,e,-0.9119233022570424,p,1
6636,f,0.8447777514452072,1,1.1665402012943862,1.4430478481767597,t,w,w,v,-0.801352105736755,x,f,s,k,s,w,p,n,b,0,d,-0.44859445027592076,-1.4178971764839143,1,c,?,f,0.5345984511418593,o,n,0.6337591284087593,-0.5841193651084369,e,-0.2016212982242847,p,0
484,f,1.2274306854183537,1,-0.3453646112047366,0.26225988570504466,t,w,w,v,-0.45374286625106963,f,t,s,s,s,n,w,w,w,1,d,-2.240675519005243,0.40185892340932505,1,w,b,a,-0.3153331186243637,o,n,-3.427946541437005,-0.4361600794277236,p,-3.133838815879548,p,1
4688,f,-0.0025419950034390125,1,-0.5709713951873373,0.684190631955021,e,w,p,y,-0.16802838244570406,x,f,y,k,k,h,n,g,p,1,g,0.9259364752264356,-1.6241384902619065,1,c,b,f,0.17552394331135548,o,b,-0.8865728096397671,1.8478807181867618,l,-1.3218815325797542,p,1
3481,f,-1.5180472998136585,0,-1.4052714472253607,-0.9527323079567075,t,w,g,v,-0.5938922505123727,f,t,f,s,s,k,p,e,u,1,d,-0.9162802425133771,0.9257613961195105,1,c,b,n,0.6706533160539191,o,b,0.6791706208601822,0.03407973602553711,p,-0.1522879239624276,p,1
2869,f,-1.2102839758581856,0,0.4638832997023938,1.4699114936545419,t,w,w,v,0.5225696991161167,x,t,y,s,s,k,g,e,u,1,d,-0.13545565731259987,-0.7701924262060442,1,c,b,n,1.9393777873424907,o,b,0.9629610177245701,0.29263169630892377,p,0.09120048177827504,p,0
7399,f,0.6051618446704263,1,-0.5391343582500725,0.16854590817969264,t,w,p,v,0.39835736960423607,k,f,y,k,s,w,p,e,b,0,p,-1.8361500923049414,-0.5471880596196482,1,c,?,y,0.37312818422914334,o,n,-0.5535859238719909,0.4020168560509022,e,-0.6281963245569931,p,0
6467,f,0.06521609423584458,1,0.8366012004465857,-0.050490704881757664,t,w,p,v,-0.6678134869487954,f,f,s,s,k,w,w,e,b,0,p,0.19803312593348252,0.12837417679082852,1,c,?,y,1.243491486912442,o,n,2.692056963164985,0.7657927064837745,e,0.9085849510519427,p,1
7622,f,0.04311932168652455,0,1.9564217732345757,0.04722704469998626,e,w,w,n,-0.07289600512739743,b,f,f,s,s,w,w,g,g,0,g,-1.3228006078288546,-0.7717433053345213,1,w,?,n,0.30239309737264913,t,b,0.8458280283027388,-0.6922662661008911,p,0.2403946495362396,p,0
3220,f,-0.9850782835302282,0,0.37064089727020477,1.0414629533846436,t,w,g,y,0.2753730968446809,f,t,y,s,s,n,w,n,w,1,d,-0.6231143950882339,-0.16801222784530717,1,c,b,n,1.295074961567485,o,b,0.2810627992385463,-0.27875380978808095,p,-0.5806975274123481,p,1
5221,f,0.9048511195410772,0,0.0012962065311068023,0.3873518039955725,e,w,e,c,0.9125305572860902,x,t,y,s,s,w,e,p,w,0,w,-1.2553203737528975,-0.9779555102793003,1,c,?,n,0.6591228016891176,t,b,0.7445349493560534,0.45559552603020853,e,-0.07277333388596144,p,0
7803,f,0.1206124691119727,0,0.33465237796530783,0.06902924274053993,e,w,w,s,0.387807292776588,k,f,f,s,k,w,w,g,w,0,g,0.09410882621760719,-0.3343164977072392,1,w,?,n,0.09558496822533612,t,b,0.4509728812054214,-0.9408070074806241,p,-0.4058958402654971,p,0
5328,f,-1.163300298929548,1,1.1549058282426994,0.8948177814461855,t,w,p,v,-1.8348111270047702,x,f,y,s,k,w,p,e,b,0,l,0.6406534970978698,0.1911799879203649,1,c,?,y,0.41465994943719847,o,n,-0.02364918623378941,-0.22543645600793719,e,0.9976170770685008,p,1
6072,f,0.013769908051642207,1,0.058260728266534306,-1.355055575267162,t,w,w,v,1.6399288161803287,f,f,s,s,s,w,p,n,b,0,l,1.896128144375353,0.7165521516486252,1,c,?,s,-0.3188603544618871,o,n,2.8722682101708474,-0.8191155326913752,e,-0.7984686791721995,p,1
3837,f,0.7299315307952567,0,-1.3783017360530818,0.5896299939897153,t,w,g,v,0.024880944473693396,f,t,y,s,s,n,w,g,p,1,d,-0.20494608695259398,-0.972405284298328,1,c,b,n,0.21869074884804374,o,b,-0.4864000996275702,-0.4897720050034769,p,1.005951290574182,p,0
3490,f,0.37191717711864786,1,0.42663781779506577,-1.091888461370988,e,w,n,y,1.1770978124248346,x,f,f,k,k,h,p,g,p,1,p,-0.9111133632502064,0.14190925653261122,1,c,b,f,-0.9893421611650939,o,b,-0.17126087939869744,-1.749250649034065,l,-0.2022042088991031,p,1
6521,f,-1.383087015913084,1,0.3379641936723808,-1.7750305323166007,t,w,w,v,-0.8061905400911277,x,f,s,k,k,w,p,n,b,0,p,-0.09543209317030027,-1.8978402562611116,1,c,?,y,-0.8122686670887216,o,n,0.5101286603709713,-1.0252433951574673,e,0.8346599760763175,p,1
3400,f,-1.285616023496463,1,1.0849845350839589,-0.23176751339873264,e,w,w,s,-0.44567588006256387,x,f,s,s,s,k,w,g,n,1,d,-0.5556084098640375,-0.6217394032775894,1,c,b,c,0.8088508138710571,o,n,-0.5479100461947205,0.45676445694410217,p,-1.5472966295268524,p,1
4936,f,-0.12002552362737859,1,-0.8686145408535492,0.8397499633551149,e,w,n,v,-0.5116604011541551,f,f,y,k,k,h,b,g,p,1,p,-0.1070789425119352,1.019087807706648,1,c,b,f,1.3525237109589436,o,b,1.4083425568724321,0.007054858331112895,l,-0.0371225489057341,p,1
4632,f,-0.4648698582670759,1,1.4089481065819602,1.4006745825156468,e,w,n,y,-0.8880613219953928,x,f,y,k,k,h,p,g,p,1,d,-0.5125972388742973,2.4386363353145475,1,c,b,f,-1.0380144920533776,o,b,-1.1838322092422597,-0.9332901996801004,l,0.39078529027585124,p,1
5073,f,1.0530851019348697,1,-0.7627766689497861,0.29057396043695266,e,w,b,v,1.44531561930242,f,f,f,k,k,h,n,g,h,1,g,0.5131380426621553,1.1797801841323843,1,c,b,f,-1.2881317807447559,o,b,1.266300116379131,0.08628609133009238,l,1.5427490015144636,p,1
3145,f,-1.8617756901874913,0,0.7859849751333333,-0.4782608252109107,t,w,g,y,-1.2789888107966088,f,t,y,s,s,n,g,e,n,1,d,3.3087087341385515,0.46965628958647154,1,c,b,n,-0.29099500663376965,o,b,-0.839246936502441,-0.1276878688318405,p,1.492494464014205,p,0
5343,f,-1.8710179111344463,1,0.1300595547198361,1.0514794614429512,e,w,b,y,-0.48626468279115204,f,f,y,k,k,h,p,y,h,1,p,0.38600349817673196,-1.5339286789359958,1,c,b,f,2.3087784310137383,o,b,0.2067041903583627,-0.0743763824968337,l,1.5279883901618925,p,1
6919,f,0.04653807768356695,1,0.02869810907939372,0.1270602796528179,t,w,p,v,-0.11145846275475747,f,f,s,k,k,w,w,e,b,0,d,0.2782642483313889,-1.200121160433189,1,c,?,s,2.504532259311549,o,n,1.8725579289898748,1.120771630072167,e,0.45736195435647853,p,0
2051,f,-0.1705490728576534,1,-2.104405702266703,-0.48375105504727384,e,w,w,s,-0.6610991321844433,x,t,y,s,s,k,w,w,k,1,m,-0.6062675284868323,0.29279785365409255,1,c,c,a,-0.5677783956492618,o,b,-2.4151692893794605,-1.0727572956937972,p,0.8665217208419668,p,1
7457,f,0.678189498125716,1,1.4269020717397416,0.6326740763119393,t,w,p,v,-0.2258389747187376,k,f,s,k,s,w,p,n,b,0,p,0.25410529215410543,-1.0814462477927884,1,c,?,s,-0.18307471680287882,o,n,-0.23545025223817242,-1.2187371458928768,e,0.8980003669214832,p,0
4707,f,0.1339652032721336,1,0.6583394624116107,1.2649205746907146,e,w,b,y,-1.4783611084744996,f,f,f,k,k,h,b,y,g,1,g,1.2191210410429891,1.3827488639670096,1,c,b,f,-2.694093129737346,o,b,-0.4628745329354061,-0.025201275000304266,l,0.49680656919057314,p,1
431,f,-0.08277909855957083,1,-1.035002230140867,0.8720965738078089,e,w,w,y,0.5066238221933962,x,t,y,y,s,n,w,y,n,1,g,0.7415968445204782,0.6244585673251637,1,c,r,l,-0.701059446886939,o,b,0.35259420821684084,-1.3056466887054026,p,0.3047089971575089,p,1
6293,f,-0.8238221223865665,1,-0.5771690138231336,-2.2855079624388677,t,w,w,v,-0.050505224217195686,f,f,s,s,k,w,p,e,b,0,l,-1.3210177309792255,-0.10841964940680042,1,c,?,s,0.5932859977474622,o,n,-1.1973358007426513,-0.6676336792844383,e,-0.2713159011611296,p,0
127,f,0.0632864986796283,0,-0.16679546609287513,0.6982770188949876,t,w,w,a,-0.8688804533738702,f,f,f,s,s,n,w,g,h,1,g,-1.163020824605047,-0.43695557170168375,1,w,e,n,-0.8217638294834518,o,b,-0.1423494867038974,-0.8117275915073688,e,-0.35041535615312086,p,0
7198,f,-0.05007464122276626,1,-0.3623690345635789,0.4905450002734772,t,w,w,v,1.3619771398082439,f,f,y,s,s,w,w,n,b,0,p,0.8351244117609281,-0.3118266798913031,1,c,?,y,-3.198351189489361,o,n,1.1612712065890676,1.427007459311406,e,1.0909113006525608,p,0
5214,f,1.4466548582741872,1,0.6319304103895901,-0.25451463243934397,t,w,w,v,-1.3914584985488208,x,t,s,s,f,h,w,g,h,1,g,-0.16872488203479935,0.7507160883891797,1,c,b,f,-1.1238509999243764,o,b,-0.4671418106271533,-1.0737113386196282,p,1.0249486990649743,p,1
7658,a,0.08688047658057403,0,1.0263942941019852,-1.3196420969186813,e,o,o,v,0.6257201014359685,f,f,s,s,s,o,o,n,y,0,l,-1.5919442675346573,1.8530618317774912,1,c,?,n,0.8084735335197348,o,b,-0.332749419594933,0.14201418986715508,p,1.1252343711635084,p,0
1601,f,0.39272573699621927,0,-1.758540597585998,1.3235697590362792,t,w,w,a,-1.8090028344144273,f,f,s,f,f,k,w,g,k,1,g,-0.4161238503292055,-0.20500263441466177,1,w,e,n,0.37345891419452537,o,b,-0.10090898716930088,0.605532591036493,e,0.6332063998861223,p,1
4540,f,0.25422875520711785,1,-0.28693843520353846,0.37836262416606115,e,w,b,y,-1.2155210784742203,f,f,f,k,k,h,b,g,h,1,g,0.9354228907083809,2.4780998256312867,1,c,b,f,1.427670050137579,o,b,-1.3350847670009107,-1.57006892996908,l,-0.45929071232625396,p,1
4684,f,1.1619589916409847,1,0.8407453669239697,1.4210450704767899,e,w,n,y,2.0360103178734716,f,f,f,k,k,h,b,g,p,1,d,-0.042147706234156306,-0.42730603498088177,1,c,b,f,0.6668468924983546,o,b,1.5313140892631796,-0.1698503483751869,l,-0.32948322705273764,p,1
8091,f,-0.2429680405714506,1,-0.43124316159285314,-1.8080736999238949,t,w,w,v,-1.8327227716525976,k,f,y,k,s,w,w,e,b,0,p,-0.19934069137058405,-0.5470415319932345,1,c,?,f,-0.24933160528096712,o,n,-0.8476386065405216,0.05300892053320412,e,0.11085260207313039,p,1
6193,f,0.13062452599584473,1,1.3309814440476846,0.5128870333294662,t,w,p,v,0.7725397054754485,x,f,s,k,k,w,p,e,b,0,p,-1.8416352085617738,-1.9359799029334137,1,c,?,f,-0.4197413138514193,o,n,0.32594514438443717,0.8078403470296441,e,-0.28546518796484144,p,0
6214,f,0.41979328252532755,0,0.1997693346557936,-0.032028933804671415,e,w,w,n,-0.9210284775545601,b,f,f,s,k,w,w,g,p,0,g,-1.8474789977876567,-0.056109321192974335,1,w,?,n,-0.15322017071098087,t,b,0.4146417317969609,-1.0934074387894972,p,0.1278362665378552,p,0
931,f,-1.0018048910119774,0,-0.46316820452495655,0.7370565667767757,t,w,w,s,-2.3672928107544697,f,f,f,f,s,n,w,g,n,1,g,0.1790574906926576,-0.9766480003408956,1,w,e,n,-1.80858509993356,o,b,0.26838787485659177,0.6309512079858545,e,-0.4987904973384019,p,0
4351,f,-0.7134717201765752,1,-0.1771358798776383,0.8866316057445888,e,w,n,v,0.5981352876401154,x,f,y,k,k,h,n,y,g,1,p,-0.18989093343797206,-0.5016444930951216,1,c,b,f,-0.35255851365357876,o,b,1.7436173644627844,1.102673814287784,l,1.0579866807295064,p,1
4276,f,0.22728640055451244,0,1.2397229643551753,1.1361187647010922,e,w,n,v,0.5362844211702531,k,f,y,f,f,w,w,n,w,0,l,-0.7288121740983593,0.7350183024019192,1,w,b,n,-0.43959905616381506,o,n,0.9741084581438488,-0.22461332099567297,e,0.3034550841895363,p,0
2329,f,0.2539876722339386,0,-0.23326820845256688,-0.4038635090780776,t,w,w,y,0.2900737034003025,x,t,y,s,s,k,p,e,w,1,d,-0.09958971640956714,0.6040769437687048,1,c,b,n,-0.19969529104321662,o,b,0.9654799124579349,-0.297533280552999,p,1.1256110262097088,p,1
6036,f,-0.9487289631374559,1,-0.21499177018933932,-0.49715268314198835,t,w,w,v,-1.4669032492321297,x,f,y,s,k,w,w,e,b,0,l,-1.0794315970438593,0.2970027843246674,1,c,?,f,0.18331509893832185,o,n,-0.27228747684349175,-0.1704025386655981,e,-0.6415284427359669,p,0
1869,f,1.739070238693987,0,0.6963700717220878,1.2726439447039704,t,w,w,s,0.4065817351786166,x,f,s,s,s,k,w,w,n,1,g,-0.8246209570080489,0.27442871774184685,1,w,e,n,0.6385255065099273,o,b,1.1606467982173347,-0.40852827803820074,e,-0.5000135202502968,p,0
